population_density,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million
25.129,3564558.0,5215.0,745.0,212810.0,86.0,12.286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,3569026.0,4468.0,638.286,212913.0,103.0,14.714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,3571516.0,2490.0,355.714,213013.0,100.0,14.286,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,3574876.0,3360.0,480.0,213086.0,73.0,10.429,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,3578364.0,3488.0,498.286,213155.0,69.0,9.857,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,3583403.0,5039.0,719.857,213228.0,73.0,10.429,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,3588697.0,5294.0,756.286,213308.0,80.0,11.429,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,3596377.0,7680.0,1097.143,213374.0,66.0,9.429,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,3611123.0,14746.0,2106.571,213443.0,69.0,9.857,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,3629796.0,18673.0,2667.571,213526.0,83.0,11.857,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,3662685.0,32889.0,4698.429,213652.0,126.0,18.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,3729879.0,67194.0,9599.143,213769.0,117.0,16.714,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,3816804.0,86925.0,12417.857,213953.0,184.0,26.286,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,3895496.0,78692.0,11241.714,214195.0,242.0,34.571,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,3951495.0,55999.0,7999.857,214546.0,351.0,50.143,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4013831.0,62336.0,8905.143,214890.0,344.0,49.143,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4061357.0,47526.0,6789.429,215268.0,378.0,54.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4094652.0,33295.0,4756.429,215556.0,288.0,41.143,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4111045.0,16393.0,2341.857,215790.0,234.0,33.429,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4123435.0,12390.0,1770.0,216045.0,255.0,36.429,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4131137.0,7702.0,1100.286,216264.0,219.0,31.286,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4140129.0,8992.0,1284.571,216446.0,182.0,26.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4144416.0,4287.0,612.429,216575.0,129.0,18.429,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4148457.0,4041.0,577.286,216727.0,152.0,21.714,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4150121.0,1664.0,237.714,216855.0,128.0,18.286,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4152019.0,1898.0,271.143,216877.0,22.0,3.143,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4154336.0,2317.0,331.0,216942.0,65.0,9.286,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4159951.0,5615.0,802.143,217062.0,120.0,17.143,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4169751.0,9800.0,1400.0,217172.0,110.0,15.714,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4184191.0,14440.0,2062.857,217229.0,57.0,8.143,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4217068.0,32877.0,4696.714,217339.0,110.0,15.714,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4278997.0,61929.0,8847.0,217441.0,102.0,14.571,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4350513.0,71516.0,10216.571,217624.0,183.0,26.143,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4405843.0,55330.0,7904.286,217821.0,197.0,28.143,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4438778.0,32935.0,4705.0,218007.0,186.0,26.571,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4454236.0,15458.0,2208.286,218201.0,194.0,27.714,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4466331.0,12095.0,1727.857,218356.0,155.0,22.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4473821.0,7490.0,1070.0,218490.0,134.0,19.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4477955.0,4134.0,590.571,218606.0,116.0,16.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4480828.0,2873.0,410.429,218729.0,123.0,17.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4482310.0,1482.0,211.714,219085.0,356.0,50.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4483443.0,1133.0,161.857,219250.0,165.0,23.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4484531.0,1088.0,155.429,219318.0,68.0,9.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4485282.0,751.0,107.286,219395.0,77.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4486665.0,1383.0,197.571,219485.0,90.0,12.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4487956.0,1291.0,184.429,219562.0,77.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4489147.0,1191.0,170.143,219637.0,75.0,10.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4490796.0,1649.0,235.571,219709.0,72.0,10.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4492891.0,2095.0,299.286,219784.0,75.0,10.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4496896.0,4005.0,572.143,219991.0,125.0,17.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4499355.0,2459.0,351.286,220073.0,82.0,11.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4501130.0,1775.0,253.571,220122.0,49.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4503222.0,2092.0,298.857,220196.0,74.0,10.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4505220.0,1998.0,285.429,220516.0,320.0,45.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4506283.0,1063.0,151.857,220576.0,60.0,8.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4507405.0,1122.0,160.286,220653.0,77.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4508693.0,1288.0,184.0,220712.0,59.0,8.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4510234.0,1541.0,220.143,220787.0,75.0,10.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4511280.0,1046.0,149.429,220855.0,68.0,9.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4512236.0,956.0,136.571,220930.0,75.0,10.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4513107.0,871.0,124.429,220997.0,67.0,9.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4513870.0,763.0,109.0,221058.0,61.0,8.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4514292.0,422.0,60.286,221104.0,46.0,6.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4514617.0,325.0,46.429,221159.0,55.0,7.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4514992.0,375.0,53.571,221242.0,83.0,11.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4515514.0,522.0,74.571,221296.0,54.0,7.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4516057.0,543.0,77.571,221355.0,59.0,8.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4516585.0,528.0,75.429,221404.0,49.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4517383.0,798.0,114.0,221457.0,53.0,7.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4518179.0,796.0,113.714,221472.0,15.0,2.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4518922.0,743.0,106.143,221480.0,8.0,1.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4519496.0,574.0,82.0,221486.0,6.0,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4519978.0,482.0,68.857,221496.0,10.0,1.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4520741.0,763.0,109.0,221503.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4521250.0,509.0,72.714,221505.0,2.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4521690.0,440.0,62.857,221512.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4522372.0,682.0,97.429,221518.0,6.0,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4523326.0,954.0,136.286,221526.0,8.0,1.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4524523.0,1197.0,171.0,221540.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4525960.0,1437.0,205.286,221544.0,4.0,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4527448.0,1488.0,212.571,221549.0,5.0,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4529542.0,2094.0,299.143,221557.0,8.0,1.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4532076.0,2534.0,362.0,221564.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4535365.0,3289.0,469.857,221575.0,11.0,1.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4536698.0,1333.0,190.429,221583.0,8.0,1.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.129,4536733.0,35.0,5.0,221583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,1.0,1.0,0.143,1.0,1.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,3.0,2.0,0.286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,6.0,3.0,0.429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,111.0,105.0,15.0,11.0,10.0,1.429,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,307.0,196.0,28.0,25.0,14.0,2.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,1075.0,768.0,109.714,68.0,43.0,6.143,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,3094.0,2019.0,288.429,144.0,76.0,10.857,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,4428.0,1334.0,190.571,247.0,103.0,14.714,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,6087.0,1659.0,237.0,397.0,150.0,21.429,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,7294.0,1207.0,172.429,494.0,97.0,13.857,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,8928.0,1634.0,233.429,603.0,109.0,15.571,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,10610.0,1682.0,240.286,704.0,101.0,14.429,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,12305.0,1695.0,242.143,817.0,113.0,16.143,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,13777.0,1472.0,210.286,863.0,46.0,6.571,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,17224.0,3447.0,492.429,950.0,87.0,12.429,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,21340.0,4116.0,588.0,994.0,44.0,6.286,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,25391.0,4051.0,578.714,1075.0,81.0,11.571,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,29399.0,4008.0,572.571,1150.0,75.0,10.714,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,34802.0,5403.0,771.857,1236.0,86.0,12.286,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,41830.0,7028.0,1004.0,1290.0,54.0,7.714,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,54135.0,12305.0,1757.857,1372.0,82.0,11.714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,65215.0,11080.0,1582.857,1773.0,401.0,57.286,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,78338.0,13123.0,1874.714,1897.0,124.0,17.714,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,98153.0,19815.0,2830.714,2039.0,142.0,20.286,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,126804.0,28651.0,4093.0,2209.0,170.0,24.286,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,157918.0,31114.0,4444.857,2600.0,391.0,55.857,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,187223.0,29305.0,4186.429,2966.0,366.0,52.286,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,213112.0,25889.0,3698.429,3419.0,453.0,64.714,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,234526.0,21414.0,3059.143,3790.0,371.0,53.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,257863.0,23337.0,3333.857,4292.0,502.0,71.714,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,283431.0,25568.0,3652.571,4930.0,638.0,91.143,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,301231.0,17800.0,2542.857,5284.0,354.0,50.571,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,319307.0,18076.0,2582.286,5678.0,394.0,56.286,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,336839.0,17532.0,2504.571,6238.0,560.0,80.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,354253.0,17414.0,2487.714,6603.0,365.0,52.143,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,367805.0,13552.0,1936.0,6934.0,331.0,47.286,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,380717.0,12912.0,1844.571,7221.0,287.0,41.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,393953.0,13236.0,1890.857,7485.0,264.0,37.714,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,406308.0,12355.0,1765.0,7791.0,306.0,43.714,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,416850.0,10542.0,1506.0,8080.0,289.0,41.286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,427790.0,10940.0,1562.857,8333.0,253.0,36.143,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,438066.0,10276.0,1468.0,8526.0,193.0,27.571,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,448331.0,10265.0,1466.429,8730.0,204.0,29.143,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,458035.0,9704.0,1386.286,8911.0,181.0,25.857,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,469003.0,10968.0,1566.857,9067.0,156.0,22.286,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,477802.0,8799.0,1257.0,9253.0,186.0,26.571,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,487684.0,9882.0,1411.714,9398.0,145.0,20.714,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,500573.0,12889.0,1841.286,9884.0,486.0,69.429,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,513619.0,13046.0,1863.714,10190.0,306.0,43.714,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,525614.0,11995.0,1713.571,10669.0,479.0,68.429,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,537305.0,11691.0,1670.143,11110.0,441.0,63.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,549175.0,11870.0,1695.714,11507.0,397.0,56.714,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,561168.0,11993.0,1713.286,12068.0,561.0,80.143,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,576344.0,15176.0,2168.0,12289.0,221.0,31.571,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,594407.0,18063.0,2580.429,12465.0,176.0,25.143,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,621489.0,27082.0,3868.857,12766.0,301.0,43.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,663773.0,42284.0,6040.571,12930.0,164.0,23.429,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,721878.0,58105.0,8300.714,13159.0,229.0,32.714,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,795043.0,73165.0,10452.143,13423.0,264.0,37.714,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,864847.0,69804.0,9972.0,14744.0,1321.0,188.714,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,936117.0,71270.0,10181.429,15810.0,1066.0,152.286,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,997499.0,61382.0,8768.857,16674.0,864.0,123.429,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,1054970.0,57471.0,8210.143,17431.0,757.0,108.143,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,1101980.0,47010.0,6715.714,18472.0,1041.0,148.714,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,1143946.0,41966.0,5995.143,19191.0,719.0,102.714,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,1179791.0,35845.0,5120.714,19951.0,760.0,108.571,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,1223617.0,43826.0,6260.857,20860.0,909.0,129.857,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,1269465.0,45848.0,6549.714,21898.0,1038.0,148.286,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,1315627.0,46162.0,6594.571,22788.0,890.0,127.143,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,1358990.0,43363.0,6194.714,23621.0,833.0,119.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,1397984.0,38994.0,5570.571,24372.0,751.0,107.286,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,1436354.0,38370.0,5481.429,25149.0,777.0,111.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,1472863.0,36509.0,5215.571,25915.0,766.0,109.429,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,1507745.0,34882.0,4983.143,26714.0,799.0,114.143,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,1548732.0,40987.0,5855.286,27224.0,510.0,72.857,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,1597595.0,48863.0,6980.429,28016.0,792.0,113.143,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,1658814.0,61219.0,8745.571,29122.0,1106.0,158.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,1741236.0,82422.0,11774.571,30340.0,1218.0,174.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,1839314.0,98078.0,14011.143,31810.0,1470.0,210.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,1953836.0,114522.0,16360.286,33109.0,1299.0,185.571,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,2080916.0,127080.0,18154.286,34234.0,1125.0,160.714,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,2227326.0,146410.0,20915.714,35145.0,911.0,130.143,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,2366679.0,139353.0,19907.571,36788.0,1643.0,234.714,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,2490799.0,124120.0,17731.429,37405.0,617.0,88.143,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,2593292.0,102493.0,14641.857,38768.0,1363.0,194.714,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,2666522.0,73230.0,10461.429,39624.0,856.0,122.286,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,2720343.0,53821.0,7688.714,40675.0,1051.0,150.143,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,2756902.0,36559.0,5222.714,41793.0,1118.0,159.714,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,2787258.0,30356.0,4336.571,43172.0,1379.0,197.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,2803207.0,15949.0,2278.429,44430.0,1258.0,179.714,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,2816964.0,13757.0,1965.286,45581.0,1151.0,164.429,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,2825869.0,8905.0,1272.143,47074.0,1493.0,213.286,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,2831710.0,5841.0,834.429,48361.0,1287.0,183.857,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,2834611.0,2901.0,414.429,49386.0,1025.0,146.429,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,2836443.0,1832.0,261.714,50280.0,894.0,127.714,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,2837462.0,1019.0,145.571,50739.0,459.0,65.571,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,2838474.0,1012.0,144.571,51200.0,461.0,65.857,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,2851735.0,13261.0,1894.429,51570.0,370.0,52.857,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,2965361.0,113626.0,16232.286,52150.0,580.0,82.857,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,3205304.0,239943.0,34277.571,52907.0,757.0,108.143,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,3417118.0,211814.0,30259.143,53472.0,565.0,80.714,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,3545656.0,128538.0,18362.571,53891.0,419.0,59.857,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,3609552.0,63896.0,9128.0,54526.0,635.0,90.714,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,3637212.0,27660.0,3951.429,54930.0,404.0,57.714,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,3652099.0,14887.0,2126.714,55684.0,754.0,107.714,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,3661046.0,8947.0,1278.143,56401.0,717.0,102.429,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,3667535.0,6489.0,927.0,57023.0,622.0,88.857,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,3670739.0,3204.0,457.714,57610.0,587.0,83.857,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,3674279.0,3540.0,505.714,58263.0,653.0,93.286,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,3676989.0,2710.0,387.143,59015.0,752.0,107.429,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,3679175.0,2186.0,312.286,59343.0,328.0,46.857,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,3681046.0,1871.0,267.286,59769.0,426.0,60.857,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,3682693.0,1647.0,235.286,59969.0,200.0,28.571,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,3684130.0,1437.0,205.286,60182.0,213.0,30.429,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,3685507.0,1377.0,196.714,60397.0,215.0,30.714,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,3686624.0,1117.0,159.571,60439.0,42.0,6.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.873,3687729.0,1105.0,157.857,60452.0,13.0,1.857,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
